"","InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"458608","575845","22181","SNOWSTORM PHOTO FRAME FRIDGE MAGNET",60,"2011-11-11 12:07:00",0.85,12598,"France"
"458609","575845","POST","POSTAGE",1,"2011-11-11 12:07:00",18,12598,"France"
"459801","575880","23382","BOX OF 6 CHRISTMAS CAKE DECORATIONS",4,"2011-11-11 13:35:00",3.75,12726,"France"
"459802","575880","22964","3 PIECE SPACEBOY COOKIE CUTTER SET",6,"2011-11-11 13:35:00",2.1,12726,"France"
"459803","575880","22082","RIBBON REEL STRIPES DESIGN ",10,"2011-11-11 13:35:00",1.65,12726,"France"
"459804","575880","22531","MAGIC DRAWING SLATE CIRCUS PARADE  ",72,"2011-11-11 13:35:00",0.42,12726,"France"
"459805","575880","22908","PACK OF 20 NAPKINS RED APPLES",24,"2011-11-11 13:35:00",0.85,12726,"France"
"459806","575880","21207","SKULL AND CROSSBONES  GARLAND ",12,"2011-11-11 13:35:00",1.65,12726,"France"
"459807","575880","21086","SET/6 RED SPOTTY PAPER CUPS",48,"2011-11-11 13:35:00",0.65,12726,"France"
"459808","575880","21094","SET/6 RED SPOTTY PAPER PLATES",36,"2011-11-11 13:35:00",0.85,12726,"France"
"459809","575880","21080","SET/20 RED RETROSPOT PAPER NAPKINS ",24,"2011-11-11 13:35:00",0.85,12726,"France"
"459810","575880","22529","MAGIC DRAWING SLATE GO TO THE FAIR ",24,"2011-11-11 13:35:00",0.42,12726,"France"
"459811","575880","22535","MAGIC DRAWING SLATE BUNNIES ",24,"2011-11-11 13:35:00",0.42,12726,"France"
"459812","575880","21988","PACK OF 6 SKULL PAPER PLATES",12,"2011-11-11 13:35:00",0.85,12726,"France"
"459813","575880","22437","SET OF 9 BLACK SKULL BALLOONS",20,"2011-11-11 13:35:00",0.85,12726,"France"
"459814","575880","22620","4 TRADITIONAL SPINNING TOPS",36,"2011-11-11 13:35:00",1.45,12726,"France"
"459815","575880","22435","SET OF 9 HEART SHAPED BALLOONS",12,"2011-11-11 13:35:00",1.25,12726,"France"
"459816","575880","22492","MINI PAINT SET VINTAGE ",72,"2011-11-11 13:35:00",0.65,12726,"France"
"459817","575880","21987","PACK OF 6 SKULL PAPER CUPS",12,"2011-11-11 13:35:00",0.65,12726,"France"
"459818","575880","22544","MINI JIGSAW SPACEBOY",48,"2011-11-11 13:35:00",0.42,12726,"France"
"459819","575880","22440","BALLOON WATER BOMB PACK OF 35",20,"2011-11-11 13:35:00",0.42,12726,"France"
"459820","575880","22550","HOLIDAY FUN LUDO",4,"2011-11-11 13:35:00",3.75,12726,"France"
"459821","575880","21912","VINTAGE SNAKES & LADDERS",4,"2011-11-11 13:35:00",3.75,12726,"France"
"459822","575880","22255","FELT TOADSTOOL  SMALL",36,"2011-11-11 13:35:00",0.85,12726,"France"
"459823","575880","21122","SET/10 PINK POLKADOT PARTY CANDLES",24,"2011-11-11 13:35:00",1.25,12726,"France"
"459824","575880","21121","SET/10 RED POLKADOT PARTY CANDLES",24,"2011-11-11 13:35:00",1.25,12726,"France"
"459825","575880","21123","SET/10 IVORY POLKADOT PARTY CANDLES",24,"2011-11-11 13:35:00",1.25,12726,"France"
"459826","575880","21124","SET/10 BLUE POLKADOT PARTY CANDLES",24,"2011-11-11 13:35:00",1.25,12726,"France"
"459827","575880","22333","RETROSPOT PARTY BAG + STICKER SET",8,"2011-11-11 13:35:00",1.65,12726,"France"
"459828","575880","21989","PACK OF 20 SKULL PAPER NAPKINS",24,"2011-11-11 13:35:00",0.85,12726,"France"
"459829","575880","22613","PACK OF 20 SPACEBOY NAPKINS",24,"2011-11-11 13:35:00",0.85,12726,"France"
"459830","575880","22080","RIBBON REEL POLKADOTS ",10,"2011-11-11 13:35:00",1.65,12726,"France"
"459831","575880","22549","PICTURE DOMINOES",12,"2011-11-11 13:35:00",1.45,12726,"France"
"459832","575880","21791","VINTAGE HEADS AND TAILS CARD GAME ",12,"2011-11-11 13:35:00",1.25,12726,"France"
"459833","575880","21888","BINGO SET",4,"2011-11-11 13:35:00",3.75,12726,"France"
"459834","575880","23229","VINTAGE DONKEY TAIL GAME ",6,"2011-11-11 13:35:00",3.75,12726,"France"
"459835","575880","21913","VINTAGE SEASIDE JIGSAW PUZZLES",4,"2011-11-11 13:35:00",3.75,12726,"France"
"459836","575880","POST","POSTAGE",3,"2011-11-11 13:35:00",18,12726,"France"
"459839","575884","85048","15CM CHRISTMAS GLASS BALL 20 LIGHTS",8,"2011-11-11 13:46:00",7.95,12685,"France"
"459840","575884","23058","CHRISTMAS HANGING SNOWFLAKE",12,"2011-11-11 13:46:00",0.79,12685,"France"
"459841","575884","22575","METAL MERRY CHRISTMAS WREATH",8,"2011-11-11 13:46:00",1.95,12685,"France"
"459842","575884","22594","CHRISTMAS GINGHAM TREE",12,"2011-11-11 13:46:00",0.85,12685,"France"
"459843","575884","23221","REINDEER HEART DECORATION SILVER",12,"2011-11-11 13:46:00",0.83,12685,"France"
"459844","575884","23351","ROLL WRAP 50'S CHRISTMAS",12,"2011-11-11 13:46:00",1.25,12685,"France"
"459845","575884","85230B","CINNAMON SCENTED VOTIVE CANDLE",24,"2011-11-11 13:46:00",0.29,12685,"France"
"459846","575884","35970","ZINC FOLKART SLEIGH BELLS",12,"2011-11-11 13:46:00",1.69,12685,"France"
"459847","575884","23084","RABBIT NIGHT LIGHT",6,"2011-11-11 13:46:00",2.08,12685,"France"
"459848","575884","23480","MINI LIGHTS WOODLAND MUSHROOMS",4,"2011-11-11 13:46:00",3.75,12685,"France"
"459849","575884","23203","JUMBO BAG VINTAGE DOILY ",10,"2011-11-11 13:46:00",2.08,12685,"France"
"459850","575884","23209","LUNCH BAG VINTAGE DOILY ",10,"2011-11-11 13:46:00",1.65,12685,"France"
"459851","575884","21135","VICTORIAN  METAL POSTCARD SPRING",8,"2011-11-11 13:46:00",1.69,12685,"France"
"459852","575884","22593","CHRISTMAS GINGHAM STAR",12,"2011-11-11 13:46:00",0.85,12685,"France"
"459853","575884","22601","CHRISTMAS RETROSPOT ANGEL WOOD",12,"2011-11-11 13:46:00",0.85,12685,"France"
"459854","575884","22940","FELTCRAFT CHRISTMAS FAIRY",4,"2011-11-11 13:46:00",4.25,12685,"France"
"459855","575884","23275","SET OF 3 HANGING OWLS OLLIE BEAK",12,"2011-11-11 13:46:00",1.25,12685,"France"
"459856","575884","22727","ALARM CLOCK BAKELIKE RED ",8,"2011-11-11 13:46:00",3.75,12685,"France"
"459857","575884","22726","ALARM CLOCK BAKELIKE GREEN",4,"2011-11-11 13:46:00",3.75,12685,"France"
"459858","575884","22728","ALARM CLOCK BAKELIKE PINK",4,"2011-11-11 13:46:00",3.75,12685,"France"
"459859","575884","23109","PACK OF SIX LED TEA LIGHTS",6,"2011-11-11 13:46:00",2.89,12685,"France"
"459860","575884","POST","POSTAGE",3,"2011-11-11 13:46:00",18,12685,"France"
"460429","575916","21731","RED TOADSTOOL LED NIGHT LIGHT",96,"2011-11-11 16:49:00",1.65,12691,"France"
"460430","575916","POST","POSTAGE",1,"2011-11-11 16:49:00",18,12691,"France"
"463481","576064","21326","AGED GLASS SILVER T-LIGHT HOLDER",3,"2011-11-13 15:37:00",0.65,12508,"France"
"463482","576064","82482","WOODEN PICTURE FRAME WHITE FINISH",3,"2011-11-13 15:37:00",2.95,12508,"France"
"463483","576064","20724","RED RETROSPOT CHARLOTTE BAG",5,"2011-11-13 15:37:00",0.85,12508,"France"
"463484","576064","22619","SET OF 6 SOLDIER SKITTLES",2,"2011-11-13 15:37:00",3.75,12508,"France"
"463485","576064","22219","LOVEBIRD HANGING DECORATION WHITE ",5,"2011-11-13 15:37:00",0.85,12508,"France"
"463486","576064","23367","SET 12 COLOUR PENCILS SPACEBOY ",5,"2011-11-13 15:37:00",0.65,12508,"France"
"463487","576064","22544","MINI JIGSAW SPACEBOY",5,"2011-11-13 15:37:00",0.42,12508,"France"
"463488","576064","22139","RETROSPOT TEA SET CERAMIC 11 PC ",4,"2011-11-13 15:37:00",4.95,12508,"France"
"463489","576064","22255","FELT TOADSTOOL  SMALL",5,"2011-11-13 15:37:00",0.85,12508,"France"
"463490","576064","21439","BASKET OF TOADSTOOLS",4,"2011-11-13 15:37:00",1.25,12508,"France"
"463491","576064","22507","MEMO BOARD RETROSPOT  DESIGN",2,"2011-11-13 15:37:00",4.95,12508,"France"
"463492","576064","20719","WOODLAND CHARLOTTE BAG",5,"2011-11-13 15:37:00",0.85,12508,"France"
"463493","576064","22588","CARD HOLDER GINGHAM HEART",7,"2011-11-13 15:37:00",2.89,12508,"France"
"463494","576064","21429","RED GINGHAM ROSE JEWELLERY BOX",6,"2011-11-13 15:37:00",1.95,12508,"France"
"463495","576064","46000S","POLYESTER FILLER PAD 40x40cm",4,"2011-11-13 15:37:00",1.45,12508,"France"
"463496","576064","23395","BELLE JARDINIERE CUSHION COVER",2,"2011-11-13 15:37:00",3.75,12508,"France"
"463497","576064","21926","RED/CREAM STRIPE CUSHION COVER ",2,"2011-11-13 15:37:00",1.25,12508,"France"
"464299","576087","21731","RED TOADSTOOL LED NIGHT LIGHT",24,"2011-11-14 08:31:00",1.65,12689,"France"
"464300","576087","22027","TEA PARTY BIRTHDAY CARD",24,"2011-11-14 08:31:00",0.42,12689,"France"
"464301","576087","22037","ROBOT BIRTHDAY CARD",12,"2011-11-14 08:31:00",0.42,12689,"France"
"464302","576087","23292","SPACEBOY CHILDRENS CUP",8,"2011-11-14 08:31:00",1.25,12689,"France"
"464303","576087","22634","CHILDS BREAKFAST SET SPACEBOY ",4,"2011-11-14 08:31:00",9.95,12689,"France"
"464304","576087","22551","PLASTERS IN TIN SPACEBOY",12,"2011-11-14 08:31:00",1.65,12689,"France"
"464305","576087","23290","SPACEBOY CHILDRENS BOWL",8,"2011-11-14 08:31:00",1.25,12689,"France"
"464306","576087","22382","LUNCH BAG SPACEBOY DESIGN ",10,"2011-11-14 08:31:00",1.65,12689,"France"
"464307","576087","22385","JUMBO BAG SPACEBOY DESIGN",10,"2011-11-14 08:31:00",2.08,12689,"France"
"464308","576087","22635","CHILDS BREAKFAST SET DOLLY GIRL ",4,"2011-11-14 08:31:00",9.95,12689,"France"
"464309","576087","20726","LUNCH BAG WOODLAND",10,"2011-11-14 08:31:00",1.65,12689,"France"
"464310","576087","20725","LUNCH BAG RED RETROSPOT",10,"2011-11-14 08:31:00",1.65,12689,"France"
"464311","576087","23206","LUNCH BAG APPLE DESIGN",10,"2011-11-14 08:31:00",1.65,12689,"France"
"464312","576087","22898","CHILDRENS APRON APPLES DESIGN",8,"2011-11-14 08:31:00",1.95,12689,"France"
"464313","576087","22367","CHILDRENS APRON SPACEBOY DESIGN",8,"2011-11-14 08:31:00",1.95,12689,"France"
"464314","576087","21156","RETROSPOT CHILDRENS APRON",8,"2011-11-14 08:31:00",1.95,12689,"France"
"464315","576087","79191C","RETRO PLASTIC ELEPHANT TRAY",12,"2011-11-14 08:31:00",0.85,12689,"France"
"464316","576087","79191B","RETRO PLASTIC POLKA TRAY",12,"2011-11-14 08:31:00",0.85,12689,"France"
"464317","576087","20682","RED RETROSPOT CHILDRENS UMBRELLA",6,"2011-11-14 08:31:00",3.25,12689,"France"
"464318","576087","20724","RED RETROSPOT CHARLOTTE BAG",10,"2011-11-14 08:31:00",0.85,12689,"France"
"464319","576087","20719","WOODLAND CHARLOTTE BAG",10,"2011-11-14 08:31:00",0.85,12689,"France"
"464320","576087","23388","WOODLAND MINI BACKPACK",4,"2011-11-14 08:31:00",4.15,12689,"France"
"464321","576087","23389","SPACEBOY MINI BACKPACK",4,"2011-11-14 08:31:00",4.15,12689,"France"
"464322","576087","23390","DOLLY GIRL MINI BACKPACK",4,"2011-11-14 08:31:00",4.15,12689,"France"
"464323","576087","22381","TOY TIDY PINK POLKADOT",5,"2011-11-14 08:31:00",2.1,12689,"France"
"464324","576087","22380","TOY TIDY SPACEBOY  ",5,"2011-11-14 08:31:00",2.1,12689,"France"
"464325","576087","22379","RECYCLING BAG RETROSPOT ",5,"2011-11-14 08:31:00",2.1,12689,"France"
"464326","576087","20712","JUMBO BAG WOODLAND ANIMALS",10,"2011-11-14 08:31:00",2.08,12689,"France"
"464327","576087","23202","JUMBO BAG VINTAGE LEAF",10,"2011-11-14 08:31:00",2.08,12689,"France"
"464328","576087","85099B","JUMBO BAG RED RETROSPOT",10,"2011-11-14 08:31:00",2.08,12689,"France"
"464329","576087","22661","CHARLOTTE BAG DOLLY GIRL DESIGN",10,"2011-11-14 08:31:00",0.85,12689,"France"
"464330","576087","22554","PLASTERS IN TIN WOODLAND ANIMALS",12,"2011-11-14 08:31:00",1.65,12689,"France"
"464331","576087","23480","MINI LIGHTS WOODLAND MUSHROOMS",8,"2011-11-14 08:31:00",3.75,12689,"France"
"464332","576087","23084","RABBIT NIGHT LIGHT",24,"2011-11-14 08:31:00",1.79,12689,"France"
"464333","576087","23108","SET OF 10 LED DOLLY LIGHTS",4,"2011-11-14 08:31:00",6.25,12689,"France"
"464334","576087","21481","FAWN BLUE HOT WATER BOTTLE",4,"2011-11-14 08:31:00",3.75,12689,"France"
"464335","576087","22727","ALARM CLOCK BAKELIKE RED ",4,"2011-11-14 08:31:00",3.75,12689,"France"
"464336","576087","POST","POSTAGE",4,"2011-11-14 08:31:00",18,12689,"France"
"465312","576222","23506","MINI PLAYING CARDS SPACEBOY ",20,"2011-11-14 13:02:00",0.42,12490,"France"
"465313","576222","21987","PACK OF 6 SKULL PAPER CUPS",24,"2011-11-14 13:02:00",0.65,12490,"France"
"465314","576222","21989","PACK OF 20 SKULL PAPER NAPKINS",24,"2011-11-14 13:02:00",0.85,12490,"France"
"465315","576222","21988","PACK OF 6 SKULL PAPER PLATES",24,"2011-11-14 13:02:00",0.85,12490,"France"
"465316","576222","22466","FAIRY TALE COTTAGE NIGHT LIGHT",12,"2011-11-14 13:02:00",1.95,12490,"France"
"465317","576222","22331","WOODLAND PARTY BAG + STICKER SET",16,"2011-11-14 13:02:00",1.65,12490,"France"
"465318","576222","21914","BLUE HARMONICA IN BOX ",12,"2011-11-14 13:02:00",1.25,12490,"France"
"465319","576222","21912","VINTAGE SNAKES & LADDERS",8,"2011-11-14 13:02:00",3.75,12490,"France"
"465320","576222","23569","TRADTIONAL ALPHABET STAMP SET",8,"2011-11-14 13:02:00",4.95,12490,"France"
"465321","576222","23293","SET OF 12 FAIRY CAKE BAKING CASES",16,"2011-11-14 13:02:00",0.83,12490,"France"
"465322","576222","23296","SET OF 6 TEA TIME BAKING CASES",16,"2011-11-14 13:02:00",1.25,12490,"France"
"465323","576222","23084","RABBIT NIGHT LIGHT",24,"2011-11-14 13:02:00",1.79,12490,"France"
"465324","576222","22492","MINI PAINT SET VINTAGE ",36,"2011-11-14 13:02:00",0.65,12490,"France"
"465325","576222","22534","MAGIC DRAWING SLATE SPACEBOY ",24,"2011-11-14 13:02:00",0.42,12490,"France"
"465326","576222","22437","SET OF 9 BLACK SKULL BALLOONS",20,"2011-11-14 13:02:00",0.85,12490,"France"
"465327","576222","22332","SKULLS PARTY BAG + STICKER SET",8,"2011-11-14 13:02:00",1.65,12490,"France"
"465328","576222","21544","SKULLS  WATER TRANSFER TATTOOS ",12,"2011-11-14 13:02:00",0.85,12490,"France"
"465329","576222","22333","RETROSPOT PARTY BAG + STICKER SET",16,"2011-11-14 13:02:00",1.65,12490,"France"
"465330","576222","POST","POSTAGE",2,"2011-11-14 13:02:00",18,12490,"France"
"465526","576245","23389","SPACEBOY MINI BACKPACK",4,"2011-11-14 13:40:00",4.15,12553,"France"
"465527","576245","23206","LUNCH BAG APPLE DESIGN",20,"2011-11-14 13:40:00",1.65,12553,"France"
"465528","576245","20725","LUNCH BAG RED RETROSPOT",10,"2011-11-14 13:40:00",1.65,12553,"France"
"465529","576245","22379","RECYCLING BAG RETROSPOT ",10,"2011-11-14 13:40:00",2.1,12553,"France"
"465530","576245","21931","JUMBO STORAGE BAG SUKI",10,"2011-11-14 13:40:00",2.08,12553,"France"
"465531","576245","22568","FELTCRAFT CUSHION OWL",8,"2011-11-14 13:40:00",3.75,12553,"France"
"465532","576245","22746","POPPY'S PLAYHOUSE LIVINGROOM ",12,"2011-11-14 13:40:00",2.1,12553,"France"
"465533","576245","22748","POPPY'S PLAYHOUSE KITCHEN",12,"2011-11-14 13:40:00",2.1,12553,"France"
"465534","576245","22745","POPPY'S PLAYHOUSE BEDROOM ",12,"2011-11-14 13:40:00",2.1,12553,"France"
"465535","576245","23084","RABBIT NIGHT LIGHT",18,"2011-11-14 13:40:00",2.08,12553,"France"
"465536","576245","21731","RED TOADSTOOL LED NIGHT LIGHT",12,"2011-11-14 13:40:00",1.65,12553,"France"
"465537","576245","22554","PLASTERS IN TIN WOODLAND ANIMALS",12,"2011-11-14 13:40:00",1.65,12553,"France"
"465538","576245","23566","EGG CUP MILKMAID HEIDI",12,"2011-11-14 13:40:00",1.25,12553,"France"
"465539","576245","23564","EGG CUP MILKMAID INGRID",12,"2011-11-14 13:40:00",1.25,12553,"France"
"465540","576245","15056BL","EDWARDIAN PARASOL BLACK",3,"2011-11-14 13:40:00",5.95,12553,"France"
"465541","576245","85014B","RED RETROSPOT UMBRELLA",3,"2011-11-14 13:40:00",5.95,12553,"France"
"465542","576245","35970","ZINC FOLKART SLEIGH BELLS",12,"2011-11-14 13:40:00",1.69,12553,"France"
"465543","576245","22571","ROCKING HORSE RED CHRISTMAS ",12,"2011-11-14 13:40:00",0.85,12553,"France"
"465544","576245","22941","CHRISTMAS LIGHTS 10 REINDEER",2,"2011-11-14 13:40:00",8.5,12553,"France"
"465545","576245","22621","TRADITIONAL KNITTING NANCY",12,"2011-11-14 13:40:00",1.65,12553,"France"
"465546","576245","23569","TRADTIONAL ALPHABET STAMP SET",4,"2011-11-14 13:40:00",4.95,12553,"France"
"465547","576245","20712","JUMBO BAG WOODLAND ANIMALS",10,"2011-11-14 13:40:00",2.08,12553,"France"
"465548","576245","POST","POSTAGE",3,"2011-11-14 13:40:00",18,12553,"France"
"467876","576373","23319","BOX OF 6 MINI 50'S CRACKERS",12,"2011-11-15 08:43:00",2.49,12640,"France"
"467877","576373","48138","DOORMAT UNION FLAG",6,"2011-11-15 08:43:00",8.25,12640,"France"
"467878","576373","22193","RED DINER WALL CLOCK",4,"2011-11-15 08:43:00",8.5,12640,"France"
"467879","576373","23543","WALL ART KEEP CALM ",2,"2011-11-15 08:43:00",8.25,12640,"France"
"467880","576373","23554","LANDMARK FRAME OXFORD STREET",3,"2011-11-15 08:43:00",12.5,12640,"France"
"467881","576373","23555","LANDMARK FRAME NOTTING HILL ",3,"2011-11-15 08:43:00",12.5,12640,"France"
"467882","576373","23556","LANDMARK FRAME COVENT GARDEN ",3,"2011-11-15 08:43:00",12.5,12640,"France"
"467883","576373","23534","WALL ART STOP FOR TEA ",3,"2011-11-15 08:43:00",5.95,12640,"France"
"467884","576373","POST","POSTAGE",4,"2011-11-15 08:43:00",18,12640,"France"
"468177","576399","21918","SET 12 KIDS COLOUR  CHALK STICKS",24,"2011-11-15 10:50:00",0.42,12684,"France"
"468178","576399","21917","SET 12 KIDS  WHITE CHALK STICKS",24,"2011-11-15 10:50:00",0.42,12684,"France"
"468179","576399","20719","WOODLAND CHARLOTTE BAG",10,"2011-11-15 10:50:00",0.85,12684,"France"
"468180","576399","22356","CHARLOTTE BAG PINK POLKADOT",10,"2011-11-15 10:50:00",0.85,12684,"France"
"468181","576399","21156","RETROSPOT CHILDRENS APRON",8,"2011-11-15 10:50:00",1.95,12684,"France"
"468182","576399","22367","CHILDRENS APRON SPACEBOY DESIGN",8,"2011-11-15 10:50:00",1.95,12684,"France"
"468183","576399","20728","LUNCH BAG CARS BLUE",10,"2011-11-15 10:50:00",1.65,12684,"France"
"468184","576399","20726","LUNCH BAG WOODLAND",10,"2011-11-15 10:50:00",1.65,12684,"France"
"468185","576399","22382","LUNCH BAG SPACEBOY DESIGN ",10,"2011-11-15 10:50:00",1.65,12684,"France"
"468186","576399","22417","PACK OF 60 SPACEBOY CAKE CASES",24,"2011-11-15 10:50:00",0.55,12684,"France"
"468187","576399","21977","PACK OF 60 PINK PAISLEY CAKE CASES",24,"2011-11-15 10:50:00",0.55,12684,"France"
"468188","576399","84991","60 TEATIME FAIRY CAKE CASES",24,"2011-11-15 10:50:00",0.55,12684,"France"
"468189","576399","84992","72 SWEETHEART FAIRY CAKE CASES",24,"2011-11-15 10:50:00",0.55,12684,"France"
"468190","576399","22557","PLASTERS IN TIN VINTAGE PAISLEY ",12,"2011-11-15 10:50:00",1.65,12684,"France"
"468191","576399","22551","PLASTERS IN TIN SPACEBOY",12,"2011-11-15 10:50:00",1.65,12684,"France"
"468192","576399","22992","REVOLVER WOODEN RULER ",12,"2011-11-15 10:50:00",1.95,12684,"France"
"468193","576399","20979","36 PENCILS TUBE RED RETROSPOT",16,"2011-11-15 10:50:00",1.25,12684,"France"
"468194","576399","23192","BUNDLE OF 3 ALPHABET EXERCISE BOOKS",12,"2011-11-15 10:50:00",1.65,12684,"France"
"468195","576399","22530","MAGIC DRAWING SLATE DOLLY GIRL ",24,"2011-11-15 10:50:00",0.42,12684,"France"
"468196","576399","22534","MAGIC DRAWING SLATE SPACEBOY ",24,"2011-11-15 10:50:00",0.42,12684,"France"
"468197","576399","22139","RETROSPOT TEA SET CERAMIC 11 PC ",3,"2011-11-15 10:50:00",4.95,12684,"France"
"468198","576399","22540","MINI JIGSAW CIRCUS PARADE ",24,"2011-11-15 10:50:00",0.42,12684,"France"
"468199","576399","21704","BAG 250g SWIRLY MARBLES",12,"2011-11-15 10:50:00",0.85,12684,"France"
"468200","576399","23367","SET 12 COLOUR PENCILS SPACEBOY ",16,"2011-11-15 10:50:00",0.65,12684,"France"
"468201","576399","23354","6 GIFT TAGS 50'S CHRISTMAS ",12,"2011-11-15 10:50:00",0.83,12684,"France"
"468202","576399","22752","SET 7 BABUSHKA NESTING BOXES",2,"2011-11-15 10:50:00",8.5,12684,"France"
"468203","576399","22732","3D VINTAGE CHRISTMAS STICKERS ",18,"2011-11-15 10:50:00",1.25,12684,"France"
"468204","576399","22733","3D TRADITIONAL CHRISTMAS STICKERS",18,"2011-11-15 10:50:00",1.25,12684,"France"
"468205","576399","23319","BOX OF 6 MINI 50'S CRACKERS",12,"2011-11-15 10:50:00",2.49,12684,"France"
"468206","576399","POST","POSTAGE",2,"2011-11-15 10:50:00",18,12684,"France"
"472188","576669","POST","POSTAGE",1,"2011-11-16 11:52:00",18,12640,"France"
"472189","576669","23319","BOX OF 6 MINI 50'S CRACKERS",24,"2011-11-16 11:52:00",2.49,12640,"France"
"472200","576672","23084","RABBIT NIGHT LIGHT",72,"2011-11-16 11:59:00",1.79,12731,"France"
"472201","576672","22699","ROSES REGENCY TEACUP AND SAUCER ",24,"2011-11-16 11:59:00",2.55,12731,"France"
"472202","576672","22745","POPPY'S PLAYHOUSE BEDROOM ",12,"2011-11-16 11:59:00",2.1,12731,"France"
"472203","576672","22747","POPPY'S PLAYHOUSE BATHROOM",12,"2011-11-16 11:59:00",2.1,12731,"France"
"472204","576672","22748","POPPY'S PLAYHOUSE KITCHEN",12,"2011-11-16 11:59:00",2.1,12731,"France"
"472205","576672","21889","WOODEN BOX OF DOMINOES",12,"2011-11-16 11:59:00",1.25,12731,"France"
